ANO,MES,DIA,LATITUD,LONGITUD,PROFUNDIDAD,COLOR,Ml,SIZE,Mw,DEPARTAMENTO,MUNICIPIO,X,Y
2009,6,30,6.817,-73.107,146.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1107665.518,1245383.293
2009,10,13,6.765,-73.036,146.9,1,1.6,2,,SANTANDER,CEPITA,1115527.543,1239647.987
2010,2,28,6.813,-73.03,146.9,1,1.6,2,,SANTANDER,CEPITA,1116179.503,1244958.646
2010,12,18,6.809,-73.042,146.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1114853.721,1244513.351
2010,10,7,6.705,-73.046,146.9,1,1.5,2,,SANTANDER,ARATOCA,1114435.835,1233009.135
2010,6,19,6.768,-73.146,146.9,1,1.4,2,,SANTANDER,LOS_SANTOS,1103364.217,1239955.142
2010,8,23,6.703,-73.126,146.9,1,1.2,2,,SANTANDER,JORDAN,1105589.571,1232770.055
2010,7,7,6.798,-73.109,146.8,1,4.7,10,,SANTANDER,LOS_SANTOS,1107448.612,1243281.325
2003,2,28,6.843,-73.042,146.8,1,3.9,10,,SANTANDER,LOS_SANTOS,1114845.646,1248274.05
2010,3,10,6.8,-73.079,146.8,1,3.7,10,,SANTANDER,LOS_SANTOS,1110765.024,1243509.277
2001,5,22,6.837,-73.178,146.8,1,3.6,10,,SANTANDER,ZAPATOCA,1099811.886,1247580.182
2005,8,2,6.836,-73.089,146.8,1,3.4,10,,SANTANDER,LOS_SANTOS,1109651.25,1247488.867
2005,11,7,6.835,-73.133,146.8,1,3.4,10,,SANTANDER,LOS_SANTOS,1104787.134,1247368.498
2007,1,9,6.921,-73.174,146.8,1,3.4,10,,SANTANDER,BETULIA,1100236.547,1256871.817
2009,8,14,6.818,-73.095,146.8,1,3.4,10,,SANTANDER,LOS_SANTOS,1108991.985,1245496.583
2005,2,26,6.811,-73.067,146.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1112089.232,1244728.717
2005,2,26,6.811,-73.067,146.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1112089.232,1244728.717
2008,12,11,6.831,-73.05,146.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1113964.05,1246944.851
2010,8,27,6.791,-73.089,146.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1109661.434,1242511.544
2000,2,11,6.835,-73.068,146.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1111973.117,1247383.076
2003,10,21,6.832,-72.962,146.8,1,3.1,10,,SANTANDER,CEPITA,1123692.872,1247077.097
2003,12,21,6.817,-73.055,146.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1113414.552,1245395.158
2004,3,31,6.835,-73.092,146.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1109319.815,1247377.58
2005,1,21,6.832,-73.056,146.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1113300.479,1247054.049
2004,7,10,6.79,-73.138,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1104244.049,1242390.163
2005,1,20,6.847,-73.099,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1108543.24,1248703.286
2006,5,29,6.789,-73.082,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1110435.838,1242291.913
2006,10,11,6.804,-73.133,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1104793.843,1243939.718
2007,12,20,6.829,-73.094,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1109100.062,1246713.486
2009,3,25,6.809,-73.083,146.8,1,3,10,,SANTANDER,LOS_SANTOS,1110320.729,1244503.833
2001,12,23,6.827,-72.968,146.8,1,2.9,2,,SANTANDER,CEPITA,1123030.792,1246522.508
2002,8,2,6.832,-73.068,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1111973.813,1247051.252
2005,2,28,6.826,-73.106,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1107774.071,1246378.975
2005,2,28,6.826,-73.106,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1107774.071,1246378.975
2005,11,3,6.812,-73.113,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1107003.277,1244828.932
2008,6,15,6.867,-73.097,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1108759.823,1250915.879
2009,3,15,6.817,-73.069,146.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1111866.726,1245391.902
2004,1,11,6.845,-73.071,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1111639.14,1248488.461
2005,5,16,6.832,-73.087,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1109873.267,1247046.892
2005,7,22,6.814,-73.107,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1107666.184,1245051.473
2005,10,18,6.822,-73.106,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1107774.962,1245936.548
2005,11,15,6.835,-73.125,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1105671.555,1247370.24
2006,9,9,6.812,-73.039,146.8,1,2.8,2,,SANTANDER,CEPITA,1115184.693,1244845.889
2009,3,19,6.813,-73.115,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1106781.94,1244939.097
2009,10,17,6.803,-73.095,146.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1108995.358,1243837.478
2002,6,22,6.877,-73.078,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1110857.901,1252026.295
2002,10,27,6.816,-73.116,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1106670.722,1245270.696
2002,12,10,6.891,-73.069,146.8,1,2.7,2,,SANTANDER,PIEDECUESTA,1111849.538,1253576.897
2003,9,29,6.845,-72.934,146.8,1,2.7,2,,SANTANDER,CEPITA,1126785.124,1248522.32
2003,11,10,6.778,-72.993,146.8,1,2.7,2,,SANTANDER,CEPITA,1120278.951,1241096.309
2004,1,26,6.777,-73.023,146.8,1,2.7,2,,SANTANDER,CEPITA,1116962.099,1240978.394
2004,3,25,6.827,-73.046,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1114407.222,1246503.361
2004,8,20,6.86,-73.016,146.8,1,2.7,2,,SANTANDER,CEPITA,1117715.898,1250160.683
2006,3,3,6.792,-73.069,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1111872.491,1242626.707
2006,4,23,6.818,-73.1,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1108439.197,1245495.461
2009,12,18,6.787,-73.102,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1108224.995,1242066.205
2010,5,17,6.735,-73.004,146.8,1,2.7,2,,SANTANDER,CEPITA,1119073.162,1236337.384
2010,10,10,6.821,-73.145,146.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1103463.5,1245817.436
2000,8,13,6.755,-73.018,146.8,1,2.6,2,,SANTANDER,CEPITA,1117520.247,1238546.191
2001,12,30,6.79,-73.033,146.8,1,2.6,2,,SANTANDER,CEPITA,1115853.311,1242413.92
2002,5,2,6.749,-72.987,146.8,1,2.6,2,,SANTANDER,CEPITA,1120949.562,1237890.091
2003,11,8,6.843,-73.006,146.8,1,2.6,2,,SANTANDER,CEPITA,1118825.601,1248282.767
2004,8,18,6.821,-73.001,146.8,1,2.6,2,,SANTANDER,CEPITA,1119383.813,1245850.575
2005,7,5,6.863,-73.075,146.8,1,2.6,2,,SANTANDER,LOS_SANTOS,1111192.775,1250478.478
2005,9,4,6.812,-73.11,146.8,1,2.6,2,,SANTANDER,LOS_SANTOS,1107334.953,1244829.595
2005,11,21,6.817,-73.081,146.8,1,2.6,2,,SANTANDER,LOS_SANTOS,1110540.024,1245389.148
2007,4,16,6.843,-73.182,146.8,1,2.6,2,,SANTANDER,ZAPATOCA,1099368.449,1248242.985
2010,8,20,6.774,-73.052,146.8,1,2.6,2,,SANTANDER,LOS_SANTOS,1113756.3,1240639.703
2000,3,23,6.827,-73.176,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1100035.057,1246474.55
2001,2,10,6.863,-73.099,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1108539.633,1250472.999
2002,3,19,6.79,-72.909,146.8,1,2.5,2,,SANTANDER,SAN_ANDRES,1129563.788,1242445.217
2004,9,6,6.808,-73.038,146.8,1,2.5,2,,SANTANDER,CEPITA,1115296.206,1244403.691
2005,2,12,6.83,-73.076,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1111089.831,1246828.191
2005,4,10,6.863,-73.082,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1110418.94,1250476.866
2005,11,8,6.868,-73.104,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1107985.775,1251024.909
2005,12,20,6.816,-73.091,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1109434.668,1245276.27
2006,7,22,6.804,-72.984,146.8,1,2.5,2,,SANTANDER,CEPITA,1121267.597,1243974.418
2006,8,30,6.831,-73.02,146.8,1,2.5,2,,SANTANDER,CEPITA,1117280.751,1246952.026
2008,1,8,6.803,-72.864,146.8,1,2.5,2,,SANTANDER,SAN_ANDRES,1134535.904,1243895.441
2009,1,2,6.802,-72.997,146.8,1,2.5,2,,SANTANDER,CEPITA,1119830.753,1243749.968
2009,11,28,6.805,-73.005,146.8,1,2.5,2,,SANTANDER,CEPITA,1118945.502,1244079.83
2009,12,10,6.794,-73.128,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1105348.811,1242834.741
2010,7,31,6.781,-73.079,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1110769.353,1241407.736
2010,10,16,6.822,-73.063,146.8,1,2.5,2,,SANTANDER,LOS_SANTOS,1112528.917,1245946.332
2001,4,11,6.763,-72.932,146.8,1,2.4,2,,SANTANDER,CEPITA,1127027.716,1239452.608
2001,10,11,6.787,-72.974,146.8,1,2.4,2,,SANTANDER,CEPITA,1122377.53,1242096.541
2002,6,24,6.878,-73.06,146.8,1,2.4,2,,SANTANDER,PIEDECUESTA,1112847.475,1252141.096
2003,11,11,6.846,-72.991,146.8,1,2.4,2,,SANTANDER,CEPITA,1120483.179,1248618.319
2003,12,7,6.861,-73.205,146.8,1,2.4,2,,SANTANDER,ZAPATOCA,1096822.208,1250229.18
2004,1,12,6.84,-73.121,146.8,1,2.4,2,,SANTANDER,LOS_SANTOS,1106112.668,1247924.148
2004,10,6,6.703,-73.025,146.8,1,2.4,2,,SANTANDER,ARATOCA,1116758.601,1232792.847
2005,10,22,6.907,-73.154,146.8,1,2.4,2,,SANTANDER,BETULIA,1102450.185,1255327.584
2005,12,26,6.827,-73.06,146.8,1,2.4,2,,SANTANDER,LOS_SANTOS,1112859.424,1246500.072
2006,1,20,6.838,-73.115,146.8,1,2.4,2,,SANTANDER,LOS_SANTOS,1106776.421,1247704.257
2006,3,28,6.803,-73.02,146.8,1,2.4,2,,SANTANDER,CEPITA,1117287.534,1243854.96
2008,4,21,6.888,-72.965,146.8,1,2.4,2,,SANTANDER,GUACA,1123346.833,1253270.585
2008,4,27,6.949,-73.019,146.8,1,2.4,2,,SANTANDER,PIEDECUESTA,1117362.39,1260004.237
2008,8,14,6.846,-73.061,146.8,1,2.4,2,,SANTANDER,LOS_SANTOS,1112744.43,1248601.395
2010,4,6,6.763,-73.036,146.8,1,2.4,2,,SANTANDER,CEPITA,1115528.016,1239426.769
2010,7,19,6.81,-73.043,146.8,1,2.4,2,,SANTANDER,LOS_SANTOS,1114742.923,1244623.723
2001,12,29,6.808,-73.011,146.8,1,2.3,2,,SANTANDER,CEPITA,1118281.388,1244410.193
2002,4,15,6.795,-73.032,146.8,1,2.3,2,,SANTANDER,CEPITA,1115962.684,1242967.204
2003,6,30,6.87,-73.021,146.8,1,2.3,2,,SANTANDER,CEPITA,1117160.708,1251265.56
2003,7,17,6.796,-73.146,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1103358.273,1243052.088
2003,10,1,6.833,-72.993,146.8,1,2.3,2,,SANTANDER,CEPITA,1120265.31,1247179.882
2003,12,18,6.801,-73.1,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1108443,1243615.145
2004,7,19,6.812,-73.111,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1107224.394,1244829.373
2004,9,14,6.79,-73.049,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1114084.257,1242410.138
2004,10,16,6.786,-72.999,146.8,1,2.3,2,,SANTANDER,CEPITA,1119613.564,1241979.712
2004,11,27,6.782,-72.991,146.8,1,2.3,2,,SANTANDER,CEPITA,1120499.102,1241539.244
2004,12,16,6.8,-73.026,146.8,1,2.3,2,,SANTANDER,CEPITA,1116624.874,1243521.686
2005,8,11,6.845,-73.081,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1110533.619,1248486.159
2007,6,10,6.825,-73.015,146.8,1,2.3,2,,SANTANDER,CEPITA,1117835,1246289.584
2008,8,29,6.788,-73.09,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1109551.546,1242179.498
2009,6,22,6.808,-73.158,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1102029.02,1244376.813
2009,7,22,6.799,-73.126,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1105568.849,1243388.204
2010,11,11,6.789,-73.064,146.8,1,2.3,2,,SANTANDER,LOS_SANTOS,1112426.008,1242296.037
2000,1,11,6.781,-72.986,146.8,1,2.2,2,,SANTANDER,CEPITA,1121052.198,1241429.874
2001,1,21,6.78,-72.851,146.8,1,2.2,2,,SANTANDER,SAN_ANDRES,1135979.749,1241354.902
2002,2,16,6.824,-73.181,146.8,1,2.2,2,,SANTANDER,ZAPATOCA,1099482.909,1246141.707
2002,6,19,6.83,-73.162,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1101582.173,1246809.282
2003,2,10,6.798,-73.154,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1102473.363,1243271.605
2003,5,18,6.888,-73.304,146.8,1,2.2,2,,SANTANDER,BETULIA,1085873.622,1253196.641
2003,8,9,6.792,-73.038,146.8,1,2.2,2,,SANTANDER,CEPITA,1115300.006,1242633.95
2004,3,30,6.855,-73.012,146.8,1,2.2,2,,SANTANDER,CEPITA,1118159.329,1249608.613
2004,4,24,6.792,-73.001,146.8,1,2.2,2,,SANTANDER,CEPITA,1119390.954,1242642.881
2004,7,19,6.807,-72.962,146.8,1,2.2,2,,SANTANDER,CEPITA,1123699.263,1244311.806
2007,5,15,6.744,-73.084,146.8,1,2.2,2,,SANTANDER,JORDAN,1110224.874,1237314.139
2008,3,6,6.818,-73.073,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1111424.262,1245501.588
2008,8,30,6.852,-72.978,146.8,1,2.2,2,,SANTANDER,CEPITA,1121918.876,1249285.253
2009,3,30,6.779,-72.968,146.8,1,2.2,2,,SANTANDER,CEPITA,1123042.967,1241213.164
2009,8,24,6.79,-73.042,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1114858.217,1242411.786
2009,10,14,6.782,-73.058,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1113091.028,1241523.171
2009,11,28,6.785,-73.041,146.8,1,2.2,2,,SANTANDER,LOS_SANTOS,1114969.965,1241858.979
2000,1,21,6.829,-73.163,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1101471.83,1246698.467
2004,7,13,6.813,-73.03,146.8,1,2.1,2,,SANTANDER,CEPITA,1116179.503,1244958.646
2005,12,20,6.863,-73.151,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1102791.222,1250461.583
2006,4,25,6.832,-73.028,146.8,1,2.1,2,,SANTANDER,CEPITA,1116396.053,1247060.702
2006,6,11,6.812,-73.076,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1111093.963,1244837.253
2006,8,18,6.815,-72.822,146.8,1,2.1,2,,SANTANDER,SAN_ANDRES,1139176.409,1245234.695
2006,10,4,6.707,-72.9,146.8,1,2.1,2,,SANTANDER,MOLAGAVITA,1130581.091,1233266.692
2006,12,13,6.817,-73.077,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1110982.258,1245390.062
2008,9,24,6.784,-73.139,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1104134.771,1241726.316
2008,10,9,6.804,-73.048,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1114191.531,1243958.891
2009,2,23,6.825,-72.991,146.8,1,2.1,2,,SANTANDER,CEPITA,1120488.42,1246295.496
2009,7,16,6.803,-73.076,146.8,1,2.1,2,,SANTANDER,LOS_SANTOS,1111096.025,1243841.785
2009,8,16,6.819,-72.992,146.8,1,2.1,2,,SANTANDER,CEPITA,1120379.354,1245631.583
2010,4,11,6.768,-72.95,146.8,1,2.1,2,,SANTANDER,CEPITA,1125036.074,1240001.019
2001,10,27,6.798,-73.188,146.8,1,2,2,,SANTANDER,ZAPATOCA,1098714.327,1243264.567
2002,2,9,6.806,-73.094,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1109105.244,1244169.524
2002,5,27,6.827,-72.947,146.8,1,2,2,,SANTANDER,CEPITA,1125352.559,1246527.901
2003,1,6,6.789,-73.058,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1113089.401,1242297.428
2003,4,25,6.783,-73.184,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1099159.623,1241606.319
2003,7,10,6.838,-72.997,146.8,1,2,2,,SANTANDER,CEPITA,1119821.839,1247731.941
2004,1,1,6.784,-73.209,146.8,1,2,2,,SANTANDER,ZAPATOCA,1096395.361,1241711.904
2005,8,14,6.814,-73.121,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1106118.373,1245048.386
2005,8,31,6.777,-73.006,146.8,1,2,2,,SANTANDER,CEPITA,1118841.785,1240982.508
2005,10,30,6.782,-73.049,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1114086.133,1241525.271
2006,2,11,6.805,-73.113,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1107004.822,1244054.687
2009,1,16,6.865,-72.985,146.8,1,2,2,,SANTANDER,CEPITA,1121141.727,1250721.43
2009,5,9,6.781,-73.005,146.8,1,2,2,,SANTANDER,CEPITA,1118951.378,1241425.191
2010,2,27,6.806,-73.065,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1112311.511,1244176.14
2010,3,20,6.802,-73.053,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1113639.187,1243736.501
2010,8,14,6.777,-73.021,146.8,1,2,2,,SANTANDER,CEPITA,1117183.238,1240978.874
2010,10,3,6.772,-73.121,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1106127.543,1240402.931
2010,12,22,6.789,-73.097,146.8,1,2,2,,SANTANDER,LOS_SANTOS,1108777.37,1242288.534
2004,1,25,6.851,-73.044,146.8,1,1.9,2,,SANTANDER,LOS_SANTOS,1114622.636,1249158.445
2006,7,24,6.778,-73.04,146.8,1,1.9,2,,SANTANDER,CEPITA,1115082.187,1241084.954
2008,9,23,6.844,-73.03,146.8,1,1.9,2,,SANTANDER,CEPITA,1116172.052,1248387.532
2008,12,16,6.81,-72.979,146.8,1,1.9,2,,SANTANDER,CEPITA,1121818.913,1244639.336
2009,1,19,6.823,-73.06,146.8,1,1.9,2,,SANTANDER,LOS_SANTOS,1112860.357,1246057.639
2009,7,5,6.799,-72.985,146.8,1,1.9,2,,SANTANDER,CEPITA,1121158.281,1243421.115
2010,3,27,6.792,-72.999,146.8,1,1.9,2,,SANTANDER,CEPITA,1119612.088,1242643.373
2010,6,5,6.811,-73.025,146.8,1,1.9,2,,SANTANDER,CEPITA,1116732.79,1244738.629
2010,7,14,6.81,-73.016,146.8,1,1.9,2,,SANTANDER,CEPITA,1117728.089,1244630.195
2002,1,1,6.807,-73.007,146.8,1,1.8,2,,SANTANDER,CEPITA,1118723.885,1244300.56
2002,3,7,6.854,-72.963,146.8,1,1.8,2,,SANTANDER,CEPITA,1123576.675,1249510.298
2004,9,9,6.832,-72.879,146.8,1,1.8,2,,SANTANDER,SAN_ANDRES,1132869.403,1247099.135
2005,2,11,6.766,-73.194,146.8,1,1.8,2,,SANTANDER,VILLANUEVA,1098057.414,1239724.031
2008,12,14,6.807,-72.87,146.8,1,1.8,2,,SANTANDER,SAN_ANDRES,1133871.383,1244336.241
2009,2,3,6.808,-73.005,146.8,1,1.8,2,,SANTANDER,CEPITA,1118944.766,1244411.66
2009,11,2,6.787,-73.02,146.8,1,1.8,2,,SANTANDER,CEPITA,1117291.397,1242085.209
2010,5,16,6.778,-73.028,146.8,1,1.8,2,,SANTANDER,CEPITA,1116409.013,1241087.805
2005,1,3,6.842,-73.081,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1110534.307,1248154.336
2005,2,15,6.853,-73.031,146.8,1,1.7,2,,SANTANDER,CEPITA,1116059.33,1249382.775
2008,12,26,6.813,-73.056,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1113304.929,1244952.491
2009,2,9,6.804,-73.037,146.8,1,1.7,2,,SANTANDER,CEPITA,1115407.719,1243961.493
2009,8,15,6.788,-73.041,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1114969.256,1242190.805
2009,8,21,6.792,-73.036,146.8,1,1.7,2,,SANTANDER,CEPITA,1115521.137,1242634.424
2009,9,17,6.773,-73.212,146.8,1,1.7,2,,SANTANDER,ZAPATOCA,1096065.844,1240494.676
2009,12,5,6.831,-73.049,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1114074.606,1246945.087
2010,8,3,6.767,-73.042,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1114863.642,1239867.788
2010,8,17,6.797,-73.096,146.8,1,1.7,2,,SANTANDER,LOS_SANTOS,1108886.142,1243173.612
2010,8,27,6.805,-73.05,146.8,1,1.6,2,,SANTANDER,LOS_SANTOS,1113970.171,1244069.03
2010,9,17,6.789,-73.117,146.8,1,1.6,2,,SANTANDER,LOS_SANTOS,1106566.092,1242284.107
2010,10,27,6.764,-73.144,146.8,1,1.6,2,,SANTANDER,LOS_SANTOS,1103586.201,1239513.145
2008,8,31,6.823,-72.995,146.8,1,1.5,2,,SANTANDER,CEPITA,1120046.679,1246073.28
2009,1,2,6.953,-73.029,146.8,1,1.5,2,,SANTANDER,PIEDECUESTA,1116256.113,1260444.218
2010,12,7,6.792,-73.239,146.8,1,1.5,2,,SANTANDER,ZAPATOCA,1093076.985,1242590.89
2008,10,11,6.794,-72.933,146.8,1,1.4,2,,SANTANDER,CEPITA,1126909.058,1242881.336
2009,2,9,6.806,-73.049,146.8,1,1.4,2,,SANTANDER,LOS_SANTOS,1114080.498,1244179.873
2010,6,14,6.761,-73.223,146.8,1,1.4,2,,SANTANDER,ZAPATOCA,1094851.969,1239165.289
2010,7,8,6.744,-73.099,146.8,1,1.4,2,,SANTANDER,JORDAN,1108566.254,1237310.788
2010,10,21,6.815,-73.046,146.8,1,1.4,2,,SANTANDER,LOS_SANTOS,1114410.059,1245176.057
2009,10,19,6.75,-73.067,146.8,1,1.3,2,,SANTANDER,LOS_SANTOS,1112103.277,1237981.644
2010,10,3,6.746,-73.139,146.8,1,1.3,2,,SANTANDER,JORDAN,1104142.878,1237523.312
2008,9,26,6.805,-72.998,146.8,1,1.2,2,,SANTANDER,CEPITA,1119719.448,1244081.552
2010,6,22,6.804,-73.133,146.8,1,1.1,2,,SANTANDER,LOS_SANTOS,1104793.843,1243939.718
2010,6,20,6.677,-73.246,146.8,1,1,2,,SANTANDER,BARICHARA,1092324.71,1229870.313
2002,8,27,7.075,-73.06,146.7,1,4,10,,SANTANDER,FLORIDABLANCA,1112800.487,1273931.049
2008,12,28,6.846,-73.069,146.7,1,3.8,10,,SANTANDER,LOS_SANTOS,1111860.013,1248599.532
2005,12,14,6.85,-73.181,146.7,1,3.7,10,,SANTANDER,ZAPATOCA,1099477.554,1249017.422
2006,4,12,6.84,-73.188,146.7,1,3.7,10,,SANTANDER,ZAPATOCA,1098705.767,1247909.941
2010,3,21,6.803,-73.073,146.7,1,3.5,10,,SANTANDER,LOS_SANTOS,1111427.71,1243842.473
2004,5,17,6.89,-73.12,146.7,1,3.3,10,,SANTANDER,LOS_SANTOS,1106212.176,1253454.689
2008,3,1,6.772,-73.01,146.7,1,3.3,10,,SANTANDER,CEPITA,1118400.72,1240428.485
2010,2,3,6.778,-73.029,146.7,1,3.3,10,,SANTANDER,CEPITA,1116298.444,1241087.566
2004,5,5,6.784,-73.034,146.7,1,3.2,10,,SANTANDER,CEPITA,1115744.173,1241750.029
2005,9,3,6.843,-73.119,146.7,1,3.2,10,,SANTANDER,LOS_SANTOS,1106333.11,1248256.407
2009,11,6,6.806,-73.135,146.7,1,3.2,10,,SANTANDER,LOS_SANTOS,1104572.293,1244160.498
2000,12,17,6.801,-73.06,146.7,1,3.1,10,,SANTANDER,LOS_SANTOS,1112865.482,1243624.26
2001,6,3,6.821,-73.048,146.7,1,3.1,10,,SANTANDER,LOS_SANTOS,1114187.524,1245839.237
2006,8,8,6.829,-73.12,146.7,1,3.1,10,,SANTANDER,LOS_SANTOS,1106225.638,1246707.698
2004,10,23,6.833,-73.083,146.7,1,3,10,,SANTANDER,LOS_SANTOS,1110315.258,1247158.411
2005,5,1,6.83,-73.032,146.7,1,3,10,,SANTANDER,CEPITA,1115954.307,1246838.522
2006,4,4,6.796,-73.021,146.7,1,3,10,,SANTANDER,CEPITA,1117178.66,1243080.452
2006,5,16,6.816,-73.042,146.7,1,3,10,,SANTANDER,LOS_SANTOS,1114852.062,1245287.612
2006,5,30,6.807,-73.032,146.7,1,3,10,,SANTANDER,CEPITA,1115959.816,1244294.512
2007,6,20,6.816,-72.955,146.7,1,3,10,,SANTANDER,CEPITA,1124470.905,1245309.104
2000,3,16,6.802,-73.013,146.7,1,2.9,2,,SANTANDER,CEPITA,1118061.723,1243746.047
2002,12,18,6.836,-73,146.7,1,2.9,2,,SANTANDER,CEPITA,1119490.665,1247509.976
2004,1,30,6.845,-73.085,146.7,1,2.9,2,,SANTANDER,LOS_SANTOS,1110091.412,1248485.244
2004,11,12,6.815,-73.174,146.7,1,2.9,2,,SANTANDER,LOS_SANTOS,1100258.648,1245147.709
2004,12,2,6.855,-73.081,146.7,1,2.9,2,,SANTANDER,LOS_SANTOS,1110531.325,1249592.235
2006,5,26,6.818,-73.034,146.7,1,2.9,2,,SANTANDER,CEPITA,1115736.064,1245510.734
2007,5,17,6.801,-72.951,146.7,1,2.9,2,,SANTANDER,CEPITA,1124917.024,1243650.954
2007,9,16,6.788,-72.941,146.7,1,2.9,2,,SANTANDER,CEPITA,1126026.065,1242215.58
2008,1,11,6.821,-73.143,146.7,1,2.9,2,,SANTANDER,LOS_SANTOS,1103684.611,1245817.864
2008,7,11,6.773,-72.961,146.7,1,2.9,2,,SANTANDER,CEPITA,1123818.49,1240551.27
2004,12,17,6.859,-73.091,146.7,1,2.8,2,,SANTANDER,LOS_SANTOS,1109424.922,1250032.381
2010,3,6,6.807,-73.049,146.7,1,2.8,2,,SANTANDER,LOS_SANTOS,1114080.262,1244290.481
2002,3,13,6.831,-73.048,146.7,1,2.7,2,,SANTANDER,LOS_SANTOS,1114185.162,1246945.323
2002,5,5,6.772,-72.987,146.7,1,2.7,2,,SANTANDER,CEPITA,1120943.863,1240434.131
2002,5,10,6.835,-73.025,146.7,1,2.7,2,,SANTANDER,CEPITA,1116726.998,1247393.254
2003,4,21,6.851,-73.058,146.7,1,2.7,2,,SANTANDER,LOS_SANTOS,1113074.915,1249155.139
2004,2,18,6.75,-72.993,146.7,1,2.7,2,,SANTANDER,CEPITA,1120285.854,1237999.222
2004,6,7,6.829,-73.018,146.7,1,2.7,2,,SANTANDER,CEPITA,1117502.352,1246731.293
2005,3,23,6.824,-73.032,146.7,1,2.7,2,,SANTANDER,CEPITA,1115955.746,1246174.867
